PopName,Area,Sex,Age,AgeInterval,Type,Day,Month,Year,RefCode,Access,Population,NoteCode1,NoteCode2,NoteCode3,LDB
LTU,01,f,12,1,O,01,01,1994,14,O,25392,6,8,.,1
LTU,01,f,13,1,O,01,01,1994,14,O,25521,6,8,.,1
LTU,01,f,14,1,O,01,01,1994,14,O,25453,6,8,.,1
LTU,01,f,15,1,O,01,01,1994,14,O,25215,6,8,.,1
LTU,01,f,16,1,O,01,01,1994,14,O,25276,6,8,.,1
LTU,01,f,17,1,O,01,01,1994,14,O,25537,6,8,.,1
LTU,01,f,18,1,O,01,01,1994,14,O,25494,6,8,.,1
LTU,01,f,19,1,O,01,01,1994,14,O,25744,6,8,.,1
LTU,01,f,20,1,O,01,01,1994,14,O,26256,6,8,.,1
LTU,01,f,21,1,O,01,01,1994,14,O,27442,6,8,.,1
LTU,01,f,22,1,O,01,01,1994,14,O,27810,6,8,.,1
LTU,01,f,23,1,O,01,01,1994,14,O,27347,6,8,.,1
LTU,01,f,24,1,O,01,01,1994,14,O,26005,6,8,.,1
LTU,01,f,25,1,O,01,01,1994,14,O,26479,6,8,.,1
LTU,01,f,26,1,O,01,01,1994,14,O,26637,6,8,.,1
LTU,01,f,27,1,O,01,01,1994,14,O,26808,6,8,.,1
LTU,01,f,28,1,O,01,01,1994,14,O,26580,6,8,.,1
LTU,01,f,29,1,O,01,01,1994,14,O,27878,6,8,.,1
LTU,01,f,30,1,O,01,01,1994,14,O,28196,6,8,.,1
LTU,01,f,31,1,O,01,01,1994,14,O,29536,6,8,.,1
LTU,01,f,32,1,O,01,01,1994,14,O,30931,6,8,.,1
LTU,01,f,33,1,O,01,01,1994,14,O,31173,6,8,.,1
LTU,01,f,34,1,O,01,01,1994,14,O,30379,6,8,.,1
LTU,01,f,35,1,O,01,01,1994,14,O,30111,6,8,.,1
LTU,01,f,36,1,O,01,01,1994,14,O,27953,6,8,.,1
LTU,01,f,37,1,O,01,01,1994,14,O,26162,6,8,.,1
LTU,01,f,38,1,O,01,01,1994,14,O,25606,6,8,.,1
LTU,01,f,39,1,O,01,01,1994,14,O,24774,6,8,.,1
LTU,01,f,40,1,O,01,01,1994,14,O,23220,6,8,.,1
LTU,01,f,41,1,O,01,01,1994,14,O,24180,6,8,.,1
LTU,01,f,42,1,O,01,01,1994,14,O,23915,6,8,.,1
LTU,01,f,43,1,O,01,01,1994,14,O,24462,6,8,.,1
LTU,01,f,44,1,O,01,01,1994,14,O,24850,6,8,.,1
LTU,01,f,45,1,O,01,01,1994,14,O,23191,6,8,.,1
LTU,01,f,46,1,O,01,01,1994,14,O,20943,6,8,.,1
LTU,01,f,47,1,O,01,01,1994,14,O,20380,6,8,.,1
LTU,01,f,48,1,O,01,01,1994,14,O,22588,6,8,.,1
LTU,01,f,49,1,O,01,01,1994,14,O,18928,6,8,.,1
LTU,01,f,50,1,O,01,01,1994,14,O,22281,6,8,.,1
LTU,01,f,51,1,O,01,01,1994,14,O,24574,6,8,.,1
LTU,01,f,52,1,O,01,01,1994,14,O,24221,6,8,.,1
LTU,01,f,53,1,O,01,01,1994,14,O,22166,6,8,.,1
LTU,01,f,54,1,O,01,01,1994,14,O,22582,6,8,.,1
LTU,01,f,55,1,O,01,01,1994,14,O,23514,6,8,.,1
LTU,01,f,56,1,O,01,01,1994,14,O,23444,6,8,.,1
LTU,01,f,57,1,O,01,01,1994,14,O,23828,6,8,.,1
LTU,01,f,58,1,O,01,01,1994,14,O,22838,6,8,.,1
LTU,01,f,59,1,O,01,01,1994,14,O,21429,6,8,.,1
LTU,01,f,60,1,O,01,01,1994,14,O,22538,6,8,.,1
LTU,01,f,61,1,O,01,01,1994,14,O,23514,6,8,.,1
LTU,01,f,62,1,O,01,01,1994,14,O,22051,6,8,.,1
LTU,01,f,63,1,O,01,01,1994,14,O,22573,6,8,.,1
LTU,01,f,64,1,O,01,01,1994,14,O,21213,6,8,.,1
LTU,01,f,65,1,O,01,01,1994,14,O,22973,6,8,.,1
LTU,01,f,66,1,O,01,01,1994,14,O,21032,6,8,.,1
LTU,01,f,67,1,O,01,01,1994,14,O,20610,6,8,.,1
LTU,01,f,68,1,O,01,01,1994,14,O,20442,6,8,.,1
LTU,01,f,69,1,O,01,01,1994,14,O,19052,6,8,.,1
LTU,01,f,70,1,O,01,01,1994,14,O,18164,6,8,.,1
LTU,01,f,71,1,O,01,01,1994,14,O,16755,6,8,.,1
LTU,01,f,72,1,O,01,01,1994,14,O,14588,6,8,.,1
LTU,01,f,73,1,O,01,01,1994,14,O,13184,6,8,.,1
LTU,01,f,74,1,O,01,01,1994,14,O,10803,6,8,.,1
LTU,01,f,75,1,O,01,01,1994,14,O,8627,6,8,.,1
LTU,01,f,76,1,O,01,01,1994,14,O,7547,6,8,.,1
LTU,01,f,77,1,O,01,01,1994,14,O,8194,6,8,.,1
LTU,01,f,78,1,O,01,01,1994,14,O,8148,6,8,.,1
LTU,01,f,79,1,O,01,01,1994,14,O,9360,6,8,.,1
LTU,01,f,80,1,O,01,01,1994,14,O,8854,6,8,.,1
LTU,01,f,81,1,O,01,01,1994,14,O,8794,6,8,.,1
LTU,01,f,82,1,O,01,01,1994,14,O,7645,6,8,.,1
LTU,01,f,83,1,O,01,01,1994,14,O,7124,6,8,.,1
LTU,01,f,84,1,O,01,01,1994,14,O,6275,6,8,.,1
LTU,01,f,85,1,O,01,01,1994,14,O,5482,6,8,.,1
LTU,01,f,86,1,O,01,01,1994,14,O,4799,6,8,.,1
LTU,01,f,87,1,O,01,01,1994,14,O,4216,6,8,.,1
LTU,01,f,88,1,O,01,01,1994,14,O,3312,6,8,.,1
LTU,01,f,89,1,O,01,01,1994,14,O,2706,6,8,.,1
LTU,01,f,90,1,O,01,01,1994,14,O,2069,6,8,.,1
LTU,01,f,91,1,O,01,01,1994,14,O,1787,6,8,.,1
LTU,01,f,92,1,O,01,01,1994,14,O,1297,6,8,.,1
LTU,01,f,93,1,O,01,01,1994,14,O,1337,6,8,.,1
LTU,01,f,94,1,O,01,01,1994,14,O,707,6,8,.,1
LTU,01,f,95,1,O,01,01,1994,14,O,563,6,8,.,1
LTU,01,f,96,1,O,01,01,1994,14,O,422,6,8,.,1
LTU,01,f,97,1,O,01,01,1994,14,O,350,6,8,.,1
LTU,01,f,98,1,O,01,01,1994,14,O,294,6,8,.,1
LTU,01,f,99,1,O,01,01,1994,14,O,206,6,8,.,1
