PopName,Area,Sex,Age,AgeInterval,Type,Day,Month,Year,RefCode,Access,Population,NoteCode1,NoteCode2,NoteCode3,LDB
AUS,1,f,35,1,O,30,6,1922,6,O,41900,.,.,.,1
AUS,1,f,36,1,O,30,6,1922,6,O,41000,.,.,.,1
AUS,1,f,37,1,O,30,6,1922,6,O,40200,.,.,.,1
AUS,1,f,38,1,O,30,6,1922,6,O,37900,.,.,.,1
AUS,1,f,39,1,O,30,6,1922,6,O,36200,.,.,.,1
AUS,1,f,40,1,O,30,6,1922,6,O,35700,.,.,.,1
AUS,1,f,41,1,O,30,6,1922,6,O,35200,.,.,.,1
AUS,1,f,42,1,O,30,6,1922,6,O,34500,.,.,.,1
AUS,1,f,43,1,O,30,6,1922,6,O,31900,.,.,.,1
AUS,1,f,44,1,O,30,6,1922,6,O,30500,.,.,.,1
AUS,1,f,45,1,O,30,6,1922,6,O,29200,.,.,.,1
AUS,1,f,46,1,O,30,6,1922,6,O,28800,.,.,.,1
AUS,1,f,47,1,O,30,6,1922,6,O,28000,.,.,.,1
AUS,1,f,48,1,O,30,6,1922,6,O,27400,.,.,.,1
AUS,1,f,49,1,O,30,6,1922,6,O,26500,.,.,.,1
AUS,1,f,50,1,O,30,6,1922,6,O,26100,.,.,.,1
AUS,1,f,51,1,O,30,6,1922,6,O,25700,.,.,.,1
AUS,1,f,52,1,O,30,6,1922,6,O,25000,.,.,.,1
AUS,1,f,53,1,O,30,6,1922,6,O,24000,.,.,.,1
AUS,1,f,54,1,O,30,6,1922,6,O,23300,.,.,.,1
AUS,1,f,55,1,O,30,6,1922,6,O,21600,.,.,.,1
AUS,1,f,56,1,O,30,6,1922,6,O,21000,.,.,.,1
AUS,1,f,57,1,O,30,6,1922,6,O,20700,.,.,.,1
AUS,1,f,58,1,O,30,6,1922,6,O,20100,.,.,.,1
AUS,1,f,59,1,O,30,6,1922,6,O,19500,.,.,.,1
AUS,1,f,60,1,O,30,6,1922,6,O,18500,.,.,.,1
AUS,1,f,61,1,O,30,6,1922,6,O,17600,.,.,.,1
AUS,1,f,62,1,O,30,6,1922,6,O,16900,.,.,.,1
AUS,1,f,63,1,O,30,6,1922,6,O,15100,.,.,.,1
AUS,1,f,64,1,O,30,6,1922,6,O,14500,.,.,.,1
AUS,1,f,65,1,O,30,6,1922,6,O,13700,.,.,.,1
AUS,1,f,66,1,O,30,6,1922,6,O,12400,.,.,.,1
AUS,1,f,67,1,O,30,6,1922,6,O,11000,.,.,.,1
AUS,1,f,68,1,O,30,6,1922,6,O,9400,.,.,.,1
AUS,1,f,69,1,O,30,6,1922,6,O,8300,.,.,.,1
AUS,1,f,70,1,O,30,6,1922,6,O,7600,.,.,.,1
AUS,1,f,71,1,O,30,6,1922,6,O,7100,.,.,.,1
AUS,1,f,72,1,O,30,6,1922,6,O,6800,.,.,.,1
AUS,1,f,73,1,O,30,6,1922,6,O,6000,.,.,.,1
AUS,1,f,74,1,O,30,6,1922,6,O,5500,.,.,.,1
AUS,1,f,75,1,O,30,6,1922,6,O,5100,.,.,.,1
AUS,1,f,76,1,O,30,6,1922,6,O,4800,.,.,.,1
AUS,1,f,77,1,O,30,6,1922,6,O,4200,.,.,.,1
AUS,1,f,78,1,O,30,6,1922,6,O,4000,.,.,.,1
AUS,1,f,79,1,O,30,6,1922,6,O,3300,.,.,.,1
AUS,1,f,80,1,O,30,6,1922,6,O,2900,.,.,.,1
AUS,1,f,81,1,O,30,6,1922,6,O,2600,.,.,.,1
